student_id,age,gender,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,exam_score,caffeine_intake,sleep_quality,diet_score,internet_score,part_job_score,stress_proxy,focus_proxy
S9636,22.991201638094402,Male,4.0325177947660835,1.7347938412115662,3.3226856877585993,No,87.82815768283913,8.112448770778197,Good,1.0476435596729399,Bachelor,Poor,9.01764874943292,Yes,81.85465851785979,4.749681248830762,6.320269025804016,1,-1,0,4.203170748103958,7.533576965105399
S9637,18.172747430929093,Male,0.0030786493604288917,3.66230097600723,1.3374078569174614,Yes,89.2317631532684,5.7332953476485935,Good,5.095026555561562,High School,Average,4.9335459318901504,No,28.95063764926603,5.44545846738363,2.697324773723393,1,0,1,5.305995323058641,5.178020751233886
S9638,21.929477743500204,Female,1.193981775637137,1.168112916232828,1.8760562647373118,No,70.36957655462714,4.893415812548584,Poor,4.0480851992694875,Master,Poor,7.128516604854295,No,57.777669978119945,2.9678974142945456,4.678318419636747,-1,-1,0,4.997257520441396,6.102183092720746
S9639,22.972219217660392,Other,4.642290210159107,3.839520041936055,1.2989907252821689,No,84.08584699126604,7.139071095539389,Fair,3.1471808285578566,High School,Poor,5.879272392658475,No,72.59837918107941,3.186598452917558,5.243828677254964,0,-1,0,4.616968949243023,6.707937339474276
S9640,21.803679925700965,Male,3.2536906829891317,0.2925559128885746,3.963128869259574,Yes,67.52139509937442,5.322022009465779,Good,3.174630507901851,High School,Good,1.3108663746660463,No,43.10701458278453,5.737404423316398,1.554272103568078,1,1,1,5.985133484165884,4.01459921740427
S9641,24.0,Female,1.6626071195076337,3.1629918300562063,2.7389557646267835,No,82.66290807835153,7.8091368279759505,Fair,0.030599977858491983,Bachelor,Good,4.790371952337661,Yes,42.62630451578122,1.3326787460975686,4.231076696854066,0,1,0,4.779673271091049,6.3164566999546015
S9642,21.030522502301142,Male,4.7878105338512835,2.8571188015128484,2.6770991788362055,No,66.29440703260703,7.611401786668848,Poor,0.0,Master,Average,6.043526421922099,Yes,81.31368194929462,4.219787923253335,3.7042556027501483,-1,0,0,5.871258743792226,5.658463009291786
S9643,17.007351569250993,Male,3.416168452666638,1.1586432370113589,2.1438561438813517,Yes,89.17502446067304,5.3576706098945115,Fair,3.9818264445576386,,Average,3.770699159253761,Yes,68.86375349793853,4.003713706957364,4.172710204115711,0,0,1,5.4402812863765355,6.266952720483361
S9644,20.974977079639476,Female,3.868338078319529,1.8505157004773567,2.434657545305295,No,76.1017671294157,5.662571249282276,Good,1.8050060620489081,Bachelor,Average,2.1491939605434145,No,63.3526841653539,3.34576871435598,4.106648455130326,1,0,0,4.925362630642995,6.2728826299354665
S9645,23.966214279635082,Female,2.6571067510481257,1.4332746364057118,2.148840198079327,Yes,83.67187122350242,7.029428702117035,Fair,0.0020901505847409963,High School,Average,7.00667495086945,No,63.71339645652817,4.511822754609044,3.6022287821296226,0,0,1,5.762254066142669,5.4356322887554365
S9646,22.05792178403918,Female,3.391891734627595,2.407205223240252,2.2270238795776933,No,64.1554651793872,7.315119389007616,Poor,0.937522392177242,Master,Good,4.029294211543858,No,62.0764788698675,3.5511781490527676,5.524707304480251,-1,1,0,4.681786104013369,6.811076239999388
S9647,17.0,Male,4.016332421807444,1.3550398509543204,1.3507526050400769,No,81.82947343458753,4.744362337315476,Fair,1.928610927498289,,Poor,7.872253038318125,No,75.34823560910354,3.225727353182754,3.5984672535234763,0,-1,0,5.308680239121174,5.7034819210571275
S9648,17.036349321035633,Male,1.5117960162222,2.316983419391905,2.9643114321867134,No,85.30275047773996,5.742152992183643,Fair,0.9961638081644151,High School,Good,10.0,No,53.8702987951891,1.7145859134546126,4.790852754244434,0,1,0,3.989888849392588,6.678925133076516
S9649,17.024810086723658,Female,4.298665742541838,3.22941131424538,2.374058768874443,No,86.74013512913724,5.530956691936214,Poor,3.7874374725001982,Master,Good,6.091524779255652,No,69.86955755184027,1.0,2.0322062240471777,-1,1,0,5.4876030304090415,5.413686362088246
S9650,22.129649098242286,Male,1.515793743273183,2.161291863905025,1.8692607434461286,No,77.06141237315546,5.054164788461461,Good,5.981884555253854,High School,Poor,9.922346470338411,No,53.45183968021518,3.1185832558942885,5.918884495238403,1,-1,0,3.0046903398687688,7.320326027637716
S9651,24.0,Female,4.151040482793907,3.4703554297732664,1.8204531424037553,Yes,100.0,6.071805579807685,Fair,3.0206628097374413,,Poor,4.997642748469787,No,75.6462182234832,5.6631359494176134,2.262460561689557,0,-1,1,6.919329689575306,3.999690569134396
S9652,21.022257216231953,Female,0.7503727068747693,2.3355130648119875,0.984518600085508,No,92.27604024069183,6.674530325397305,Fair,1.8444948094877287,High School,Poor,5.8732402320828205,No,43.37343773989196,2.791545980012202,3.4074812322422185,0,-1,0,5.079769247345969,5.976890653336057
S9653,17.1752334568392,Male,3.2509775861057255,2.559678329999743,2.7342281120247343,No,99.3239506791174,7.2014043395560385,Fair,1.137159044094883,High School,Good,9.86201747142916,Yes,76.11900685030626,2.542074837765797,6.562765386110411,0,1,0,3.3998551656426326,7.896415320093006
S9654,24.0,Male,5.05628811251864,0.43555890097701777,1.4122916995200399,No,89.27178472087786,4.162531877759577,Good,4.044850374730437,Bachelor,Average,7.912395618287694,No,99.95029630490073,3.5472663138776985,3.9979596603660785,1,0,0,3.399458968385607,6.631944506096897
S9655,17.1505991867786,Female,4.47859780650802,0.3240843162659301,3.0905740956209042,No,100.0,5.546123302112126,Fair,3.130710568712724,High School,Good,7.960995904344051,No,90.41935303421859,4.06034417082846,4.71466563570652,0,1,0,3.625689606038539,7.1591239401794535
S9656,21.07004419668813,Male,1.8202090945170368,2.275483855155996,1.3375981779924926,No,84.36650093131951,4.98810816955709,Fair,4.043972871934387,High School,Poor,4.000248816560129,No,52.391585502372315,4.829971137853423,3.0315086546081633,0,-1,0,5.326725994068984,4.607545061096961
S9657,17.78743337431648,Female,5.936102223900918,1.207369508364202,1.7547275239516749,No,80.11334145092037,6.320043748148309,Fair,5.036543028685063,High School,Good,1.0,Yes,87.34631251069018,3.403627219740919,3.9681422194419147,0,1,0,4.547507143761126,6.609441933589507
S9658,24.0,Female,2.2370349194376766,4.813864473808948,2.174657389190929,No,89.29643970405387,8.194362115237121,Good,0.1541441245678973,High School,Poor,2.876818350450718,No,44.90954183670453,1.976293353100261,5.995668775824773,1,-1,0,5.361664660612439,6.819880806855338
S9659,24.0,Female,4.476850877851836,3.2602035975781654,0.3792449744041313,No,79.53300278925397,6.110602198393989,Fair,5.1332176466943915,High School,Poor,10.0,No,98.50865155297845,3.6667438186756396,4.1701202438635,0,-1,0,4.350690853888436,6.821104672231401
S9660,17.994004160951008,Female,6.052499351789478,3.373584200358812,1.936812169325895,Yes,92.1217965853948,7.027444304724496,Fair,0.19663040028555157,Bachelor,Good,9.155118940778006,Yes,98.99611558979016,6.506406006424645,3.166860040337362,0,1,1,6.243501897048262,4.906048851103633
S9661,20.03246899907361,Female,5.76353094389521,1.1062670040226887,2.0595490816942146,Yes,83.32601044484278,5.710088802413899,Poor,1.9874380440782877,Master,Average,2.1300740144553862,Yes,87.37836490023307,5.098536572713084,1.8507798857576419,-1,0,1,7.228141450710566,3.8385761623482373
S9662,18.960187226738874,Female,3.0480855078123645,2.0545464136866802,3.0347683391843168,No,93.07463831508768,8.38945466736773,Good,3.9195245700686394,Bachelor,Average,8.100546271080164,No,86.21392848082591,2.8090718312472003,7.576482025807442,1,0,0,2.682504162398328,9.001688880175083
S9663,18.026200260010146,Female,4.587515964249867,2.5124354002099714,3.0414526398665664,No,87.60552959005592,6.708893308101086,Fair,4.882757421390292,Bachelor,Poor,5.643700045460439,No,71.80625525129358,3.4807502212454264,4.5830073069770645,0,-1,0,4.769305792665036,6.737369844104379
S9664,17.93169455722324,Female,3.013902302235812,3.1531264594357253,1.612678758341179,No,84.48695908245456,7.539028441485082,Fair,5.901019665867099,Master,Good,1.0,No,65.74273841514673,2.2895018030348413,4.554592704785055,0,1,0,4.355855302333216,7.19962804567655
S9665,24.0,Female,1.771566651408908,1.789695852481262,2.7730783645086072,No,96.17731218791135,4.952047400999058,Fair,1.0686995005092343,Bachelor,Poor,5.788089587107907,Yes,43.30110857905777,2.9891702908795508,3.385690778078585,0,-1,0,5.376329994293575,5.956970236103996
S9666,21.986891366560908,Male,5.477386735867227,3.434410175329081,1.040677313158392,Yes,80.63097891454862,7.07479542345725,Good,2.276101694775576,High School,Average,9.74761973493662,No,98.92298210005869,4.5343862746683365,5.45655866993389,1,0,1,4.540503168042962,6.919684385860869
S9667,19.95584792110644,Female,6.550971955868909,0.5621686171667368,1.7033198806359924,No,77.54161011723944,6.232699393895295,Good,4.152777102087068,Master,Average,3.1628643498807407,No,100.0,3.9298908028084463,4.233660332596807,1,0,0,3.8166282288335474,6.907431749295065
S9668,22.89325895914544,Male,2.5941638052923244,0.12388048333068041,0.8803815607775054,Yes,89.62244565760439,7.466524955784651,Good,2.9818093508012056,High School,Good,6.241345795236558,Yes,79.70129991624829,3.210800506949441,5.666784283200247,1,1,1,3.474532411570103,8.224687313807927
S9669,22.03101806328967,Male,0.7598047169665118,3.922656756905876,2.411352242878466,No,62.30698820152952,5.552302182020797,Fair,0.07761099278345227,Master,Good,5.00107782126006,No,30.789805772507542,3.1341631396937846,1.6126399151775943,0,1,0,5.746950070655277,5.074655997628401
S9670,20.021593090255674,Female,4.7538506680345725,1.793087140694198,0.18273158525030436,Yes,95.0233386186036,6.603716756828229,Fair,0.9439566931103178,Bachelor,Good,8.067105631214845,No,82.29493603600032,4.9039077221203575,4.650431461194624,0,1,1,4.203411561102737,6.226443006511256
S9671,21.044826132920967,Female,2.646750509500251,4.944090874101142,0.0,Yes,86.21141178648486,6.309908540703657,Fair,5.950255714077353,High School,Poor,3.9488464447491896,No,59.996081285435466,5.817444458322656,3.4349214547903015,0,-1,1,6.557054161403036,4.226039335169477
S9672,20.881450021365403,Female,2.3895000638190935,1.92941283181676,0.1085450713232646,No,82.45876224645248,6.551806117540508,Fair,1.8952424837365118,Bachelor,Average,4.166534457632963,No,59.90972732553375,2.7038348924121385,5.175651679582171,0,0,0,4.1129450282078,6.979475795030857
S9673,23.81521572340914,Male,3.6742803960898476,3.5627005327183063,3.318932415325433,Yes,80.35481705068582,7.733797482525519,Good,4.9019871880807075,High School,Poor,2.0398688105900455,No,69.17141190918372,5.386435615845398,3.8619381051941217,1,-1,1,6.013489569952043,5.314363856021736
S9674,20.07219634877115,Female,4.76791003664028,0.27132937739988017,2.765792964120373,Yes,92.77022684642121,6.148180776611565,Good,0.056246239571215786,Bachelor,Poor,5.925762856843771,No,83.12247370722872,5.155372489192973,2.613443585597359,1,-1,1,6.762796887961357,4.7420266373977285
S9675,24.0,Male,2.405154764594012,4.277411595271833,0.9818848960695912,No,87.98280234003592,8.877951080330133,Poor,5.1501527945824375,High School,Average,9.080057035048599,Yes,71.78302607996531,2.255456116958983,6.978652331399625,-1,0,0,3.52017844792416,8.184765709156382
S9676,23.881553685628777,Male,3.6255424291194016,2.910462479501569,2.129323536961609,No,82.56639241814544,5.782191515315585,Good,6.0,High School,Average,3.9741392881114126,No,75.90688525127216,4.261385085977515,4.164194799909638,1,0,0,4.080822419645842,6.853794199638695
S9677,19.183429431962224,Female,4.846862531535329,2.8404967784016493,1.6969552882008736,No,85.06507658071898,5.215105651202882,Good,4.1476180007091585,High School,Average,7.027846350380615,No,87.03088437375348,3.6639560550526293,3.5339818679224004,1,0,0,3.9047377401258934,6.69752880519552
S9678,19.032764748701574,Male,2.277877111622843,2.0108928063448612,0.030752465357485,Yes,85.99630731512569,7.558763190561165,Fair,6.0,Bachelor,Poor,7.098712923079773,Yes,77.61637732096277,3.5388106375760606,5.0979786777713425,0,-1,1,4.700524182051731,7.0122683289792676
S9679,19.999184905675246,Female,1.9751076307588626,3.2492874292021288,3.862585334912029,Yes,83.1050334131426,6.763277935408983,Poor,5.996523983591391,High School,Poor,10.0,Yes,74.93047980785227,4.40918919717921,4.112439572946132,-1,-1,1,5.896070588296911,5.761104460653086
S9680,19.954120902521606,Female,4.510396749084895,4.596272670121653,1.9666376321786436,No,88.11065060399032,6.512566833092426,Fair,1.94677909361829,Bachelor,Good,6.254312421682645,No,74.50484075299308,4.364256030852174,4.087285042802005,0,1,0,4.675506976616068,6.634075546347014
S9681,22.840219732259943,Male,0.15164296163426205,1.1402438870720093,0.0,No,78.066249817165,7.531957251337089,Poor,5.058418692347674,High School,Good,9.021358671407212,No,53.51376508524419,1.0754944155961534,6.938732053417605,-1,1,0,2.5141580928210763,7.693275800034318
S9682,20.11398878491626,Male,3.7729918452338262,2.1118133089979545,0.9914327037241842,No,87.86464891747103,5.35817888165407,Good,0.8299019873327956,High School,Good,6.866205801302258,No,70.93372442192045,2.782550014477343,4.819955696640178,1,1,0,3.367205446794655,7.147170113158846
S9683,21.91049116706848,Male,1.5290618041470248,1.3964317808989015,2.397154169964536,No,80.83871194081559,5.994776697628047,Good,2.938779883773071,High School,Good,4.679152772734054,No,46.44972266215653,1.048914446991518,6.8201901792760475,1,1,0,2.7826799448284025,7.579521705885751
S9684,17.0,Female,5.80108815438978,3.494510291168035,1.957563112598686,No,88.36422061804001,8.816783653705636,Fair,0.9202359457594318,Bachelor,Good,8.182844441059974,Yes,89.6654827490824,3.5014976584364494,4.883771393956478,0,1,0,4.276658847128095,7.793344751049685
S9685,18.114473231224515,Male,5.8687069149025275,3.187742377741503,4.06077519831045,No,90.18149531964158,7.9148553238671315,Poor,6.0,Bachelor,Good,8.159434631925173,No,100.0,4.541957089805213,4.997361984692761,-1,1,0,4.461798226648554,7.18876406651484
S9686,20.782694341974505,Male,3.986148966447731,1.5796823355597904,1.9952357288308729,No,78.0612601152784,5.72169576777962,Fair,2.8604905339245215,High School,Good,4.9105938904032405,No,65.12521497271116,4.647974234664966,5.033165786395452,0,1,0,3.7598748578000905,6.940658597299266
S9687,19.824169232396248,Female,1.9942032700357444,0.07391184326940486,0.9577781753488122,Yes,82.11148816129304,5.448059245878028,Fair,4.094141265863168,Bachelor,Average,1.9875294699403068,No,55.58913061628261,2.98359324849605,4.910848966812035,0,0,1,4.560123400910834,6.431953261699446
S9688,22.9979072180771,Male,3.8725023475998763,2.097042359910814,1.6115867346729407,No,78.10820237411978,6.426892775143375,Good,3.039234379874031,High School,Good,1.029614143590491,No,62.91237576567026,3.351295678672957,4.613393143128766,1,1,0,3.68422588574403,6.805173954046741
S9689,20.033846482265247,Female,3.1880837376716515,1.617094897159521,2.099418524258955,Yes,96.7207065832702,7.011692368641899,Good,1.0404721387779732,Master,Average,4.084580608650232,Yes,73.52785886156484,4.443201138870305,2.6220371207098214,1,0,1,5.692136416475618,5.93817909262752
S9690,21.055940790042968,Female,7.342457108884279,3.6282414699941516,1.312820649153603,No,91.61574062975167,6.976798632054483,Good,2.952652612751847,High School,Good,6.235560547203793,Yes,100.0,1.24426196307971,4.869799373701689,1,1,0,3.399107789864409,7.078314878751173
S9691,21.965170952344536,Female,2.935178086689315,3.6498299245242825,0.8393874247666554,No,67.31767638921846,5.901981401642115,Poor,4.851816329574517,Bachelor,Average,9.81447725627195,No,75.17842613699653,2.6349033516119107,5.329010854190111,-1,0,0,3.852157646975083,6.95378667199348
S9692,23.292017248937505,Female,3.5569756981396954,0.8329533133991411,0.5385165465976351,No,90.081177670014,7.631226867342636,Good,0.05066319308436076,High School,Good,4.095911373742733,No,84.94687787719008,2.7947816386270006,5.03071250343634,1,1,0,3.2386948499612664,7.7014873590698425
S9693,18.97370006490006,Male,2.120444797748944,3.55168368992816,1.714624174591841,No,100.0,3.3606366536292844,Good,6.0,Bachelor,Good,8.03115513253029,No,69.76034993680041,3.92740003593957,3.9717403115206507,1,1,0,2.9015597286338073,7.421077057374744
S9694,17.0,Male,2.7765625325717287,2.0597722339521667,4.111110361042626,Yes,82.27455522180749,6.36997304691005,Fair,4.050347076364627,High School,Good,5.927369342359832,No,58.24540549408114,6.520787989334141,5.1038726828609455,0,1,1,5.433939428426814,5.005475113377226
S9695,17.908023773225267,Female,5.174571339732837,2.090566881118471,0.7493938442589134,Yes,75.44621419973569,6.692172521681801,Fair,0.9854137563620935,Master,Good,10.0,Yes,99.6534871403467,3.914072276209427,6.454726108196279,0,1,1,3.907752138301428,7.376269770071499
S9696,22.014299463091696,Male,4.474096067688774,3.775743885796904,2.5411547740202827,No,89.44459033114124,4.903733699486068,Good,4.884761436533942,Bachelor,Average,1.9841542194546222,Yes,65.60719914854683,3.4974002387119563,3.9844552207752066,1,0,0,4.579606564566919,6.348656847520228
